MFCC[0],MFCC[1],MFCC[2],MFCC[3],MFCC[4],MFCC[5],MFCC[6],MFCC[7],MFCC[8],MFCC[9],MFCC[10],MFCC[11],MFCC[12],MFCC[13],MFCC[14],MFCC[15],MFCC[16],MFCC[17],MFCC[18],MFCC[19],MFCC[20],MFCC[21],MFCC[22],MFCC[23],MFCC[24],MFCC[25],MFCC[26],MFCC[27],MFCC[28],MFCC[29],MFCC[30],MFCC[31],MFCC[32],MFCC[33],MFCC[34],MFCC[35],MFCC[36],MFCC[37],MFCC[38],Spectral_Bandwidth,Spectral_Centroid,Spectral_Contrast,Spectral_Flatness,Spectral_Rolloff,Tempogram,Zero_Crossing_Rate,Label
-317.1690063,86.24921417,11.95812035,23.82694244,-3.39302516,-3.148024797,-15.51174355,-15.17391014,-5.872341633,-7.426627636,1.168087959,-3.035337448,-9.835848808,-0.841981709,5.968262672,-4.97445488,-3.973835707,-5.238833427,-9.425092697,-3.590134621,-5.90363884,-4.788976192,-8.289208412,2.179659128,-1.597678304,-0.924214363,-3.514915705,-2.718378782,-4.509792328,-1.807026744,-4.874447346,-3.919373512,-5.054994583,-2.277488232,-2.675873518,0.191913933,-3.612090349,-0.259054452,-2.942161322,2272.5388,2396.004726,18.02319638,0.045866366,4464.092805,0.135476631,0.143449328,4
-323.0210876,92.5007782,12.52610397,21.83530807,-0.620991647,-2.866991282,-17.64186478,-16.59572601,-5.436172009,-5.769396305,2.011343002,-1.786510944,-9.930315018,-0.653591216,6.332494736,-6.207274914,-3.235595703,-5.725193024,-8.270932198,-3.971907377,-5.914687634,-4.971924782,-7.179431438,4.239131451,-2.236072302,-0.25507018,-3.919718981,-1.864030004,-4.456575871,-2.475079536,-5.419230461,-3.270673037,-3.716685534,-0.812602818,-1.352601409,1.092684031,-3.416927099,-0.461661845,-3.491334677,2277.244351,2314.182633,17.8641388,0.048949726,4375.511902,0.131280525,0.136920407,4
-299.9994202,97.30352783,10.85634995,21.58660889,-1.233420491,-0.728867471,-17.17071342,-16.30960083,-7.051229477,-9.895259857,-0.718714476,-3.410916328,-9.805487633,-0.069052145,5.845570564,-4.591546059,-2.74447608,-5.073805332,-9.091202736,-5.483426571,-6.351203442,-4.738727093,-8.736991882,2.583728313,-1.150062919,-1.087508678,-4.447318077,-2.048184156,-5.205661774,-1.79867363,-5.481365681,-3.405247927,-5.841944218,-2.351806402,-3.062057495,0.853162527,-3.47632575,-0.951043546,-2.713815689,2196.976257,2155.755119,18.23476735,0.042477321,4017.216389,0.134990317,0.125277561,4
-298.2510376,78.46945953,13.82021523,24.87639046,-5.015127659,-0.187770903,-14.562356,-18.59558296,-8.312796593,-9.186763763,-1.747644186,-2.161275864,-8.127443314,-0.508040726,6.185488701,-3.734879732,-4.35646677,-3.815610409,-8.803056717,-4.749046803,-6.997048378,-4.363999367,-9.400832176,1.939960122,-0.506082773,-2.454972744,-4.239957333,-1.163077354,-4.550986767,-0.825270295,-6.112847805,-3.167022228,-6.263272762,-2.57048893,-3.076364517,0.828428447,-2.945059299,0.976457119,-1.042571306,2279.154052,2524.391544,18.54921764,0.052322038,4615.749506,0.126261159,0.15817367,4
-298.4612122,91.0243454,10.65519619,26.79238892,-5.166389465,-6.454440117,-19.71105003,-17.63536072,-8.43883419,-8.809315681,0.305027664,-3.803007364,-10.32217026,-0.373756498,4.752216339,-6.806623459,-3.211447001,-5.571264744,-10.42291546,-3.819036007,-6.491627693,-6.432002068,-8.615966797,2.156128168,-2.648476124,-1.151124001,-5.854022026,-2.266087055,-5.113927364,-1.51898253,-4.974225521,-3.308011532,-4.089464664,-1.03066659,-2.165636539,0.647300124,-5.39395237,-0.372007012,-2.982918978,2142.073083,2272.713202,18.87751456,0.046367683,4027.908049,0.130313318,0.146452654,4
-309.5430603,99.04161072,12.970438,22.31111717,-8.758790016,-7.047650814,-14.5780592,-19.61543465,-9.940232277,-8.463838577,-3.398420572,-2.820951462,-7.305543423,-0.650628507,5.713478565,-4.887507439,-4.223987579,-3.898366213,-9.605341911,-5.731751919,-5.992792606,-5.97999239,-8.42438221,1.896819115,-1.775650024,-2.194222689,-5.102521896,-2.305676699,-5.793210983,-2.032567739,-6.196755886,-3.647217035,-5.726896763,-0.856060684,-1.535157084,2.166819096,-2.75044179,0.854489803,-0.579297125,2083.182068,2065.595716,18.898173,0.045081764,3756.494764,0.139146256,0.124847058,4
-272.697937,80.58605194,7.104914665,20.02067947,-4.688702583,-1.481658816,-19.54452896,-21.35923386,-7.382317543,-8.519532204,1.433242679,-3.754323483,-8.804495811,1.426470637,4.184838295,-6.418180943,-3.070209503,-5.741407394,-9.960427284,-4.181924343,-6.696347237,-5.270496368,-9.000116348,4.006944656,-2.353326321,0.172067374,-4.6106987,-2.715776205,-5.856277466,-2.345863104,-6.314348698,-4.031626225,-6.118570805,-0.334583193,-1.86950314,2.589108467,-1.695744991,0.05697529,-2.082074881,2256.992441,2542.42116,18.8304148,0.048686016,4478.281737,0.140864604,0.162674694,4
-303.0935669,94.35190582,8.162815094,22.46504402,-4.239138603,-2.147255898,-16.97328186,-18.29649925,-8.278024673,-3.874017715,0.548922777,-3.037005901,-9.543486595,0.469292223,5.845955849,-7.214252472,-3.710036039,-6.836619377,-8.188340187,-3.173835278,-6.682894707,-3.987049103,-8.131812096,2.97972703,-1.94092226,-1.490973353,-4.673139095,-2.486920595,-4.807269573,-2.487433672,-5.94426918,-2.355147123,-3.996510744,-0.544719219,-1.07437253,1.888449669,-3.789066553,-0.008548887,-1.710115314,2232.766073,2246.035024,18.01008736,0.043868553,4205.119816,0.126289596,0.127962542,4
-296.5435486,79.26437378,13.82990932,23.68293953,-3.496204853,-3.398798227,-21.12063789,-16.91145325,-8.712248802,-9.668632507,-3.061819792,-2.896843433,-7.586270809,0.243313819,5.739463806,-5.260524273,-4.386270523,-5.497465611,-8.765156746,-5.272017956,-6.899256706,-5.100587845,-9.418020248,2.331837893,-3.023129463,-0.417370081,-4.425278187,-1.351189256,-3.122560978,-1.502803326,-3.351634741,-1.949725986,-4.472582817,0.371100575,-0.893113077,4.009005547,-1.781809092,1.243375659,-1.374660969,2282.606119,2538.584592,18.52308752,0.049218748,4616.074253,0.138421515,0.161755909,4
-320.4189758,105.4678802,11.99933624,15.73463821,-4.604578972,-3.677639723,-15.88854599,-15.63261604,-6.978491783,-7.543140888,0.782173872,-5.063106537,-10.91974831,-0.576669097,6.569549084,-5.065653801,-4.248731136,-6.447743893,-9.21336174,-6.546739101,-6.461158276,-6.199758053,-6.309666634,3.170961857,-3.292867899,0.85637784,-4.82815218,-3.940494776,-4.508145809,-1.404433131,-4.200834274,-3.475328684,-3.230886459,-0.418565333,-2.102520704,2.558079481,-3.326120377,0.63663584,-0.97520715,2163.46516,2045.76747,18.54206569,0.037337534,3769.634514,0.13960749,0.115660347,4
-365.8843384,71.30910492,11.11751461,21.93887711,1.865208983,1.415879369,-12.62635517,-10.05270863,-3.947613239,-2.229954958,2.375072479,-4.973079205,-5.508078098,2.78886342,6.396924019,-2.936400414,-2.197440147,-3.333136797,-6.229374409,-3.052169561,-4.778840542,-3.190917969,-3.067135811,2.019540071,-1.067462802,2.623553753,-3.531734943,-0.734404743,-2.800208569,-0.434479058,-3.291760445,-1.474516034,-2.022447109,0.117773533,-0.428593934,3.224727154,-3.137852192,-0.64120847,-3.21013093,2552.703444,2858.86386,16.51866403,0.069475085,5548.47194,0.117307651,0.168701738,4
-319.1405029,78.30831909,13.0853281,31.13885689,-1.98491621,-0.9849208,-13.86297131,-15.79683208,-7.595340729,-8.317501068,-3.884882689,-6.396980762,-9.047143936,0.807427287,6.603885174,-2.182138443,-1.356738567,-3.216586828,-7.796136379,-5.462537289,-6.866966248,-5.254239559,-6.21235323,1.690668464,-2.630295992,1.559446573,-4.409890175,-1.670698047,-5.052120686,-1.134822726,-5.294168472,-3.144347668,-4.225582123,-0.793344498,-1.614390612,3.36276722,-1.98065412,0.122822262,-1.309728622,2297.203352,2513.282758,17.77069637,0.057638209,4628.014938,0.133618686,0.156035881,4
-348.0698242,78.62207031,11.92816353,28.38982773,-0.366540045,0.026923442,-17.65296745,-12.01252556,-3.405794621,-8.410387039,-2.636110306,-4.183706284,-5.173823357,0.987748563,3.534892797,-2.18483758,-4.564623356,-5.092670441,-7.734247684,-4.899568081,-4.149274349,-4.136336327,-5.769949436,3.46228385,-1.188003898,1.617442727,-4.198649406,-1.865643978,-3.709744453,0.642427504,-4.077930927,-2.267817259,-3.956576586,-1.650712132,-1.175449252,0.045451082,-2.497189283,-1.210296869,-3.598902464,2396.680897,2626.794899,17.1476179,0.057847157,4930.104295,0.128773514,0.15419718,4
-311.865509,98.5085907,5.30273819,25.75857925,-3.487309217,-7.15357542,-16.85651016,-16.46796608,-8.130930901,-9.229141235,-4.383256435,-8.243700027,-9.412705421,-0.9939152,4.522173405,-5.557982922,-3.873510599,-10.32936287,-9.462884903,-5.921124935,-6.740893841,-4.908811092,-9.302311897,3.832566023,-4.032311916,-0.644873381,-6.223521709,-4.641831398,-5.409929752,-2.21719718,-3.266303778,-1.905180812,-0.706862748,2.692516565,1.034032941,5.213161469,0.461917043,0.90723902,-0.900607109,2130.595171,2003.346119,19.34026961,0.037092995,3752.198115,0.162457245,0.110838711,4
-337.1062622,77.81153107,11.55092525,26.34918404,-1.226597786,-0.02291178,-16.22415161,-13.89185333,-4.516703606,-7.56937027,-2.093441963,-6.450270176,-5.944013119,-0.249855593,3.338181496,-3.006129026,-4.588420391,-6.523037434,-6.737530231,-3.79679966,-5.151767254,-4.666919708,-6.628966331,2.049165249,-3.559671164,-0.713497281,-4.806368828,-1.53535831,-3.11657691,-0.624093056,-3.887756586,-2.49275589,-3.894762993,-2.046314955,-1.821796179,1.099519372,-1.309990048,0.47260797,-0.665604532,2376.521888,2556.542296,17.72961314,0.057545748,4876.845839,0.130800013,0.146945467,4
-302.8588257,89.65942383,9.00118351,29.57429123,-2.928556681,-3.177388906,-15.12867165,-18.12341118,-8.580461502,-10.36928177,-6.198200226,-6.926230431,-9.151462555,-1.224854946,0.751948893,-5.360867977,-3.372969866,-7.624799252,-7.788535118,-2.317822933,-8.077303886,-5.027226925,-9.067725182,1.346878886,-5.122868061,-0.662551224,-6.122868538,-2.247024775,-5.105518818,-1.600671887,-4.794719219,-3.241808653,-3.961503983,-1.227208138,-1.177421808,4.472962856,-0.217356026,2.949553013,1.333998799,2146.856729,2201.591646,18.74571856,0.039110091,3976.323288,0.142182713,0.131760033,4
-324.431488,100.6532288,10.61399841,22.53956032,-2.960643053,-5.150720119,-11.49695587,-13.89074707,-7.074604034,-8.066637039,-3.001942873,-7.544166088,-7.720299721,0.302263796,1.930795431,-4.913374901,-2.197920084,-8.147488594,-8.599097252,-2.801722527,-7.115577698,-5.332679749,-9.005394936,0.968316972,-3.932914019,-0.469953626,-5.289825916,-2.44904995,-4.870591164,-2.305666924,-4.997455597,-4.0224123,-4.803448677,-1.363923907,-2.571126461,1.818341255,-3.109861851,-0.437664419,-2.510182619,2173.443517,2055.898788,18.5231537,0.039050277,3893.562844,0.13946433,0.114437944,4
-339.8168945,88.55479431,9.094635963,20.25730133,-3.353289843,-0.307689279,-12.40365124,-14.30199051,-8.745638847,-5.392765045,0.518177986,-5.63911581,-8.176856041,1.984479547,3.997292757,-1.628837466,-1.819610119,-6.048352242,-7.365807533,-4.734082699,-5.691016674,-4.72245121,-6.284020901,2.694961786,-1.64715898,1.253049612,-3.313939333,-1.807239413,-4.497288227,-0.32729575,-4.464313507,-1.741961718,-3.545990467,-1.148229837,-0.211262211,2.464684963,0.187446937,2.582759619,-0.069525026,2293.596688,2405.895006,17.62559667,0.054044332,4518.725189,0.136826983,0.142130628,4
-337.5094299,72.79038239,12.85908794,25.54956245,-0.537373424,-1.414794445,-11.17020035,-15.8427248,-9.359246254,-7.54070282,-2.561496735,-6.152738571,-9.45070076,1.712438345,4.81454134,-2.772058725,-2.660634518,-4.420118332,-8.108074188,-5.155119419,-5.832268238,-5.418746948,-6.974648952,2.63903451,-2.419168234,1.060078979,-3.328027487,-2.695860863,-3.373530388,-1.459712148,-3.772173166,-2.130708456,-2.448014498,1.074218392,0.642961204,4.950327396,0.242649317,1.983799815,-0.171569228,2382.50568,2579.770104,17.91341732,0.058972061,4923.134732,0.148472923,0.151534857,4
-346.9829102,91.33062744,9.009065628,9.556386948,-4.892734051,1.385297656,-15.43966198,-14.16655636,-1.57656765,-4.371920109,2.163545609,-4.538404942,-8.869714737,1.067089558,3.463989019,-3.094726086,-2.686392069,-2.85402894,-8.037196159,-4.241304874,-3.929167032,-5.036709309,-6.831589222,2.242737293,-2.773537159,1.29912591,-2.365386248,-1.172596812,-3.65249157,0.139787078,-3.288003206,-0.871849835,-3.998504877,-2.356939554,-1.990627527,1.339180589,-0.169068798,3.439405203,-0.156888679,2432.981402,2584.686293,17.03828466,0.069576919,4889.485979,0.147612072,0.157320593,4
-304.8326111,79.78211212,12.07451916,24.00775528,-11.83876324,-3.069111586,-18.19586754,-20.00797081,-0.653058469,-4.223724365,-2.532984018,-7.867395878,-10.734375,-1.021726012,2.751657724,-3.956577301,-1.624302149,-4.178762913,-8.016013145,-3.506172657,-6.203291416,-6.330963135,-9.769827843,0.594169855,-5.571291924,1.340512753,-4.372802734,-2.661673784,-6.08916378,-1.546450496,-2.974302292,-3.332319498,-5.161682129,-1.993647218,-2.048667431,2.641018152,1.172971725,4.537382603,-0.889518857,2264.263708,2557.020701,18.74802554,0.046767913,4481.654107,0.142358662,0.160107535,4
-334.9527893,85.65788269,14.80920792,25.72984314,-5.321703911,-7.612660885,-16.07748985,-15.75657177,-2.705926657,-6.213480949,-7.738998413,-7.206123829,-11.37592888,-1.424690247,1.069830418,-4.909908295,-1.605587244,-4.517003059,-8.14680481,-3.342798948,-6.424715042,-5.791191101,-10.00514317,-0.33363837,-6.485909462,1.337903142,-3.421671152,-1.989547849,-3.429167032,0.205532849,-0.54106158,-0.403015852,-2.403979063,1.493485093,0.848735511,6.327114582,5.131158352,7.432455063,2.695733309,2323.243734,2277.20202,18.7342662,0.042317208,4336.442378,0.142861223,0.123510232,4
-337.0767212,95.53155518,11.91693592,22.72802162,-3.344573975,-6.442187309,-15.07020283,-14.28873348,-6.265993118,-5.74548912,-2.282933474,-5.241666317,-9.854707718,0.750078857,5.265183926,-2.809387922,-3.986293554,-5.056957722,-7.628421783,-4.107498169,-6.394474506,-4.008145809,-7.532362461,2.451729298,-1.835084677,0.16376093,-2.611429453,-2.716842175,-5.290193081,-1.16873908,-4.727237225,-1.844127774,-2.216296673,-1.25587678,-0.145604074,3.841402531,1.862987876,4.717525959,1.7074368,2269.255655,2186.782774,18.1935079,0.046584602,4150.362529,0.131166914,0.120947605,4
-300.8403931,84.76021576,6.306704521,26.08037758,-1.838115335,-0.255267799,-18.19189262,-17.52757645,-6.841497898,-10.42614651,-1.311426878,-7.140582085,-7.700383186,-0.084448814,5.256341934,-3.125581264,-5.899546146,-3.83070302,-8.355540276,-5.139472961,-6.316492558,-6.025687218,-9.246527672,3.419412851,-2.592158079,-0.442668945,-4.089523315,-0.444963634,-4.84678936,0.13671422,-4.858980179,-1.381440639,-3.496773958,-0.605937123,0.707245529,3.538538456,-0.309549779,1.555471897,-1.454418778,2251.873949,2431.273173,18.30788214,0.046027713,4438.412837,0.147544589,0.1442231,4
-317.5163269,84.90351868,4.445622921,28.12022781,0.604028523,-3.438113928,-15.36713505,-16.89276314,-6.707028866,-7.597136021,-2.181037188,-5.131414413,-6.7886796,1.296682715,6.373308659,-3.256850004,-4.106297016,-3.892567873,-8.349295616,-6.164792061,-5.939358711,-3.738585472,-10.20736694,4.311455727,-1.986108065,0.130843729,-3.49357748,-1.346072793,-4.325512409,-0.481054544,-5.477245808,-2.415011644,-3.379371405,-1.85132885,1.399232626,3.376306772,0.699678004,2.15934515,-1.536541224,2293.110535,2432.010302,17.82801054,0.053012397,4552.598766,0.147079327,0.146078796,4
-309.052124,85.09980774,10.16036224,18.56685638,-2.289209843,2.659952641,-13.09374523,-17.0376606,-6.315981388,-7.505394459,0.017217791,-6.422299385,-8.261928558,1.17182374,4.327600956,-3.477909565,-4.585490704,-3.942334414,-8.16078186,-5.415602207,-4.273429394,-5.8096385,-7.73644352,2.415586233,-2.048054695,0.070284039,-4.512343407,-3.474956989,-4.933015823,-1.580098748,-6.064408779,-1.898250461,-4.05283308,-0.348466218,0.34250927,2.777565241,-0.924209058,-0.148388743,-2.697509289,2365.774181,2429.804478,18.13946891,0.053973392,4586.722149,0.141312914,0.139338022,4
-355.2180176,92.79619598,10.29383564,18.10860825,0.262596399,-0.819905937,-9.517188072,-14.95692253,-6.587305069,-7.526330948,-2.553779364,-3.449061871,-8.998932838,0.665530205,4.111418724,-2.417034388,-2.996400118,-4.918149948,-7.176733971,-5.48502636,-6.359360218,-4.958621502,-8.461902618,2.946093559,-2.189375401,0.532455683,-2.042065144,-3.133152008,-3.388704538,-0.532113552,-5.158645153,-2.68339324,-2.620090008,-0.837741852,0.380464137,3.666893244,0.32771644,1.79148221,-1.008062482,2376.69323,2295.922402,17.35016097,0.056227487,4494.394169,0.146910345,0.125514338,4
-319.0126038,93.34023285,13.91040707,20.28721046,-4.089046478,-1.884920239,-11.95837498,-19.2940731,-9.488562584,-7.51488781,-2.651181221,-2.978835583,-9.606656075,0.083338216,6.301073551,-4.22499752,-3.085643768,-2.556910276,-7.920227528,-7.465734959,-4.705223083,-5.799406052,-8.643935204,2.634872437,-3.304255247,0.114990003,-3.567312479,-2.994381428,-3.888385534,-1.854286432,-5.41978693,-3.202878475,-4.050645828,-1.246314645,0.827601969,5.700562477,-1.412598372,1.011983395,-1.873494983,2202.901884,2255.889367,18.31398701,0.050376132,4121.060386,0.130647154,0.137541238,4
-328.839386,81.41714478,9.644958496,18.43678665,-0.398464799,3.312646151,-12.08252144,-15.77608204,-9.329138756,-4.461108208,1.757949829,-6.173433781,-7.812486172,2.394827604,5.47329855,-3.056655169,-4.572854519,-3.538873911,-6.564611912,-6.677137375,-5.908063889,-5.552282333,-7.438742638,3.610219479,-2.26730895,0.665098071,-2.449651003,-2.706739902,-2.61681366,-0.678068042,-4.96357584,-1.724694371,-4.653015614,-2.201014996,-0.906030476,3.218831301,-1.258934617,0.310667574,-2.474826813,2364.605095,2531.4957,17.15101024,0.056732409,4765.682551,0.124028655,0.153103928,4
-301.4204712,94.41382599,9.217775345,19.51766014,-4.391289234,0.011623338,-17.07164574,-19.02835655,-9.616456032,-8.32525444,-1.518761158,-6.553016663,-10.46685791,0.367366761,5.987245083,-3.014939308,-5.276063919,-5.09685421,-8.726430893,-8.638652802,-6.491746902,-7.14641571,-10.05253315,3.373211145,-3.055649996,0.998028755,-3.692899942,-3.504148006,-4.703856945,-1.930897951,-5.203812599,-2.116809368,-4.768150806,-0.696768522,-0.098987408,4.297615528,0.562370658,2.982356787,-0.169690266,2149.376137,2210.365934,18.86472302,0.040480088,3976.872859,0.15650237,0.133279256,4
-357.8377991,77.82161713,9.972524643,16.96758461,-1.759245515,4.078193188,-11.41201782,-14.59737778,-6.973133087,-3.802099943,2.470626831,-4.767569542,-5.639680386,2.752117157,4.524851799,-1.187703729,-1.870611429,-5.195640087,-6.800295353,-5.88137579,-5.57314682,-3.536444426,-5.726470947,3.896118641,0.596407652,1.927024364,-2.581130505,-1.340610147,-3.756839275,-0.165000439,-4.760261059,-2.294192076,-3.27286005,-3.107657433,-1.320635915,1.42480588,-0.880972147,2.008572578,-1.617044091,2438.859336,2684.054196,16.34396141,0.067347758,5144.986677,0.119543584,0.162559138,4
-331.3681335,82.42203522,6.557075024,18.61680794,-0.556421816,-3.417097569,-11.91407394,-17.35794449,-6.831033707,-6.041620731,0.268635839,-7.011756897,-8.539157867,3.828867912,3.976099253,-4.520251274,-1.13602829,-3.901254416,-8.886174202,-5.912104607,-6.665617943,-5.741237164,-6.410679817,2.210174561,-1.654575467,2.260537386,-4.752841473,-1.825221062,-3.683657646,-2.758241415,-3.578890324,-3.493784428,-2.456954956,-1.283324957,-0.438563019,3.239504814,-1.729009151,-0.06984029,-1.358227253,2417.446796,2540.164588,17.61081393,0.061732121,4873.948099,0.133973681,0.152114904,4
-311.1300659,99.40037537,6.278040886,18.40099525,-0.014327401,-6.513415337,-14.2600193,-18.29395676,-7.710906982,-8.518309593,-0.536090374,-9.04887867,-10.30560017,3.509975672,5.631646633,-4.400786877,-2.910971642,-6.187560081,-9.401615143,-7.215224266,-7.476552963,-6.627267838,-9.500873566,3.545681,-3.460921526,1.877021194,-4.891123295,-2.064627647,-4.372931957,-4.225146294,-5.333719254,-5.582903385,-4.695327759,-1.958247304,-1.775992751,3.121270418,-1.14923656,-0.051702779,-2.336430073,2271.234169,2137.741991,18.62883665,0.041627128,4057.335095,0.125075031,0.112011266,4
-317.3672791,87.17491913,15.35450172,16.29363441,-5.268198013,0.692970634,-14.5453558,-16.66144753,-8.002372742,-8.250883102,2.187008858,-6.026656151,-6.913005352,1.879448652,5.061146259,-0.97535491,-3.953809023,-3.960450411,-7.72961092,-6.361570358,-5.046586037,-5.236245632,-7.63317728,3.330480814,-1.668203115,0.896712005,-3.545312166,-2.271104336,-4.661791801,-0.161666483,-4.169944763,-1.389207482,-2.618510723,-0.937292099,0.102230981,3.112017393,-0.048627105,2.058140755,-1.068265319,2307.612953,2451.160152,18.00596801,0.051668067,4537.23575,0.148762353,0.151548452,4
-326.9396057,95.69924927,13.24686432,16.74554253,-2.605112791,-3.265633821,-11.89264488,-17.7778511,-9.688932419,-10.07419395,-0.997316837,-4.892720699,-7.408377647,-1.002661824,4.292390347,-3.450848341,-5.185953617,-5.009175301,-7.25579977,-5.738604069,-6.849442959,-4.661736488,-9.056284904,2.067028761,-2.129045486,-0.858156443,-3.821534634,-2.719067812,-4.781148434,-1.628216863,-6.729654789,-4.252874374,-4.232965469,-3.121409178,-0.209306389,3.124837399,-0.258021474,1.217981577,-0.625067055,2285.93502,2187.639614,18.27366417,0.04497974,4238.593705,0.149054536,0.122961907,4
-352.3929749,89.61279297,12.08468723,16.84553719,-2.056190968,-0.306347996,-8.50590992,-12.76293278,-5.708204746,-5.615802288,-0.186576277,-3.472548008,-6.234869003,0.051805042,3.633728743,-2.794240236,-3.616245985,-5.408993244,-5.515293598,-4.973204613,-5.220935822,-4.121123314,-7.988492966,3.141439676,-1.264871716,-0.103567578,-2.439167261,-1.955497742,-2.960044146,0.684938669,-3.75730443,-1.419056058,-2.674985409,-2.022781849,0.208050728,2.581976891,-1.30507493,-0.21562025,-3.655983686,2392.136473,2444.775163,16.60684336,0.059702445,4769.229784,0.134312252,0.137414353,4
-316.7689819,95.26977539,10.27051544,16.3096199,-4.398951054,-2.294574261,-14.81433201,-16.98632813,-7.325553417,-5.984248638,0.298625857,-5.295539379,-10.01557255,1.257158518,2.988614798,-5.924584866,-4.325814724,-5.03540659,-8.849223137,-5.040092468,-5.720534325,-6.109212399,-8.224173546,2.523008108,-1.217093468,-0.168825969,-3.399008036,-2.738932371,-4.391317368,-0.958229005,-4.238007545,-2.272018433,-3.71980238,-0.009747357,0.626995683,2.730199099,-0.702129543,0.712291598,-1.620225906,2235.615172,2090.651643,18.42789193,0.037998419,4037.925235,0.126688561,0.108256825,4
-309.1028442,98.80906677,10.74737549,24.4557457,-7.86596489,-2.454987764,-14.95804024,-16.93529129,-7.728662491,-9.8225317,-3.978620768,-4.577185154,-8.293114662,0.618563533,6.676309109,-7.649629116,-3.551732302,-3.846484661,-10.78824711,-6.38815403,-5.658052444,-5.937970161,-9.54361248,1.810604692,-2.040506363,-0.735132754,-4.381106853,-2.435926199,-5.354257584,-0.612570047,-3.621420622,-2.307260513,-3.403610706,-0.864114165,-1.132793546,1.896686435,-3.117506504,0.889144182,-2.724498987,2054.716991,2114.35429,18.7426972,0.033957038,3740.881942,0.119639028,0.126260921,4
-324.9071655,101.3660202,3.593455791,19.24534607,-0.884744644,-2.057419538,-13.16909218,-18.24710464,-8.247426033,-8.823877335,-0.405715555,-5.324985504,-8.803546906,1.470883131,3.128543615,-7.351504803,-3.802268744,-5.670236588,-9.811829567,-7.226002693,-4.912052155,-6.513059139,-8.134823799,2.642442703,-3.156893969,0.925278366,-4.580257893,-2.327800035,-4.342443466,-2.268105984,-4.556553841,-5.09824419,-5.319838047,-1.660669684,-0.966006041,3.255415916,-0.341587514,2.065088749,-1.175670743,2226.978836,2075.279372,18.24933729,0.042530455,4001.778431,0.131235295,0.113777462,4
-287.9901428,99.28353119,8.495708466,17.95464706,-9.437517166,-1.485779643,-13.56995296,-21.22667885,-7.974804401,-8.911133766,0.052529037,-6.15124464,-9.366510391,3.595458031,3.35648036,-6.615312576,-4.559660435,-4.968418121,-9.634812355,-8.239267349,-5.012374878,-7.578282356,-8.336625099,2.600960016,-2.438257456,0.430655986,-5.583322525,-2.275357485,-6.09513998,-2.878995657,-5.573763371,-5.768530846,-6.247952461,-4.390154362,-2.791245937,0.227275401,-3.45800519,-0.579756379,-4.732228279,2137.658782,2132.525794,18.72963699,0.037069466,3828.088917,0.142146738,0.123881825,4
-302.6860962,68.22611237,12.53843117,26.43106079,-1.786815047,-0.89621532,-17.69136429,-18.56137085,-10.21941853,-9.35817337,-2.061249256,-8.214849472,-7.077334404,3.670740366,5.420223236,-4.680583477,-3.728296995,-3.558559418,-8.945346832,-5.803976059,-6.90102005,-5.465670586,-7.910556793,1.9763515,-2.716823578,0.817351222,-5.614406109,-1.351536274,-3.526377201,-0.928849459,-2.568023205,-1.931145787,-3.12006855,-1.628594518,-0.868289411,2.78469944,-0.02161257,1.900101185,-1.5586164,2331.396129,2728.483559,18.221138,0.057856672,4936.948956,0.145603245,0.182454049,4
-278.9998474,98.54676819,3.314879656,22.50318527,-4.464653969,-7.720516205,-13.44833088,-21.15234566,-7.737712383,-9.57133007,-1.844056368,-4.075105667,-10.38205242,0.363122523,5.009503841,-6.090946674,-4.490628242,-6.09331274,-9.061372757,-7.25181675,-7.562138557,-5.892601967,-10.19246674,2.153292894,-2.353668213,-0.887301564,-4.125440598,-3.356092691,-5.328625679,-0.538503826,-5.255383968,-2.582914829,-3.864759684,-3.148577452,-1.7741009,1.180049658,-1.15272975,0.299165457,-2.779047966,2153.139478,2165.26063,18.70216104,0.039346054,3995.758127,0.154761994,0.126657437,4
-315.2038269,89.64722443,4.007862568,22.77985001,-6.10654974,-5.566795349,-21.33199883,-18.30808449,-3.511271477,-7.981021404,1.424292445,-3.387282372,-11.34848118,1.180342078,3.498924971,-6.706604004,-2.798336744,-7.779798985,-10.37686062,-2.992509842,-7.009686947,-5.546689987,-8.530175209,0.931966484,-2.667515278,-2.555753946,-4.305268764,-2.350270987,-4.771857262,1.344212174,-3.477439404,0.089780875,-0.436232835,1.743747354,0.79760915,4.130482674,1.147889614,4.369425297,1.191852093,2218.216045,2312.260504,18.40862668,0.045987878,4334.044249,0.131885501,0.132930322,4
-295.9023132,105.2862091,5.037699699,22.33201599,-6.926942348,-6.474989414,-19.19201279,-20.96644783,-6.776301861,-8.621526718,-0.842077315,-2.32763195,-11.75539303,-1.414473176,4.377583027,-8.044751167,-4.357264996,-5.598151684,-10.65609837,-5.7166996,-6.547614098,-5.643003464,-10.30309582,2.303630829,-2.839667559,-1.807991743,-5.25972271,-2.974126101,-5.719272137,-1.583748817,-5.043534279,-2.529033661,-3.115159273,0.340405732,-0.76194644,2.026963711,-3.052252293,1.279370546,-1.426408648,2056.937942,1969.962713,18.92461899,0.031874854,3580.756847,0.127933737,0.110863635,4
