MFCC[0],MFCC[1],MFCC[2],MFCC[3],MFCC[4],MFCC[5],MFCC[6],MFCC[7],MFCC[8],MFCC[9],MFCC[10],MFCC[11],MFCC[12],MFCC[13],MFCC[14],MFCC[15],MFCC[16],MFCC[17],MFCC[18],MFCC[19],Spectral_Bandwidth,Spectral_Centroid,Spectral_Contrast,Spectral_Flatness,Spectral_Rolloff,Tempogram,Zero_Crossing_Rate,Label
-343.5947266,92.68506622,-20.91888237,43.86454773,10.19085884,-4.411236286,-5.092942238,-7.544562817,-7.237700939,3.682630062,-9.330685616,-2.24387908,-4.009828568,-0.542291105,2.413435221,-0.438106388,-2.757524014,-2.279935598,-0.599967837,-1.42816627,1788.756721,2301.697205,19.87315723,0.051210538,4033.792275,0.108033792,0.097335768,3
-315.3691711,110.3528214,-14.92332649,42.57561111,3.36602807,-12.783391,1.232812285,-6.739765167,-8.857113838,1.576510668,-7.658903122,-2.75829649,-3.506497383,-2.309011221,0.055797093,0.403119534,-4.301364899,-3.801702976,-0.634151101,0.17593284,1486.207504,1756.41435,21.40241281,0.007923068,3017.948418,0.144908382,0.105616141,3
-333.4466858,90.14965057,-17.64929581,40.21126938,12.6876812,-4.47401619,-6.944324017,-10.36844635,-8.067818642,2.922568321,-8.874586105,-3.1136415,-3.997471571,-2.321530104,1.077456474,0.28256458,-4.212765694,-2.773781061,-1.088250995,-0.587739646,1748.710509,2262.543061,20.39260959,0.050759863,3895.526444,0.11912045,0.098352391,3
-323.4534912,97.88912201,-12.92949963,37.25643539,7.116386414,-5.964930058,-4.554340363,-7.206865788,-8.059488297,0.745123029,-9.25625515,-2.897029638,-2.772428751,-0.823539615,1.621976256,0.460862339,-3.730683327,-1.955954313,0.122659557,-0.613743842,1658.146136,2024.409513,20.6237082,0.035674714,3561.895128,0.115832811,0.103154327,3
-329.3317261,108.8473282,-18.96316338,40.10687256,12.21367359,-7.164660931,-7.625157833,-10.14565182,-10.00371265,4.129975796,-8.428038597,-3.767793894,-2.680485725,-2.903982401,2.166374445,2.895288706,-3.968842268,-5.05994463,0.183865026,0.29635331,1521.872374,1844.939036,21.1452264,0.029792063,3215.397224,0.13568827,0.092217129,3
-318.636322,114.1748047,-9.883507729,40.50494003,14.24024487,-8.480324745,-2.038791418,-7.904891014,-11.04166603,0.053966653,-8.132131577,-4.570838451,-2.090581894,-3.268139839,0.949503064,2.067869663,-2.544414282,-4.204242706,-0.154042065,0.460901797,1450.545172,1532.232343,21.34390691,0.010222504,2793.699774,0.145687041,0.085570155,3
-349.4855957,95.53013611,-14.4363966,34.97719574,9.003580093,-5.933986187,-4.432395458,-8.731305122,-6.895603657,1.588130236,-9.059233665,-4.997668743,-2.414741755,-1.902824521,-0.651784241,3.193487883,-3.741043806,-4.386981964,-2.074548006,0.941557586,1730.758709,2307.610789,20.18057248,0.062674366,3931.876224,0.126628191,0.095669867,3
-355.9919128,95.19072723,-14.10830498,49.70149994,21.72247124,-1.643006682,-8.693819046,-13.48151779,-3.991119385,1.025425434,-13.71355915,-6.040010452,-2.697344303,-0.734642565,-1.639982343,0.96218884,-1.346862912,-4.625865936,-1.848438025,0.990638196,1535.218301,1835.854518,21.15015868,0.021105712,3245.16371,0.113832243,0.100619195,3
-321.456665,102.7059326,-8.240433693,43.14560318,9.709309578,-8.177347183,-4.424491882,-7.931147575,-7.144962311,0.78770119,-6.614624977,-1.871705651,-3.339102268,-0.090041123,2.474259377,2.065087318,-2.987228632,-2.352372169,-0.076091118,0.166292176,1557.566249,1778.218272,20.94631902,0.021684587,3176.047462,0.136408422,0.094754529,3
-322.3308716,100.0883789,-18.95995903,46.50104141,11.92623806,-7.609117031,-2.818483591,-12.54208469,-9.336912155,2.782086611,-10.2189064,-4.248624325,-5.269876003,-3.340294123,1.831778646,1.487226129,-4.735489845,-2.623402834,-0.303765893,0.30802992,1585.510499,1967.112072,20.86751618,0.031868342,3425.962617,0.125012184,0.099048532,3
-363.5322266,104.6097946,-10.75458908,45.65357208,8.100073814,-9.338562965,-0.179950535,-10.44545078,-5.667134285,4.208741665,-7.586419582,-2.854476213,-3.177070618,-2.860047817,1.838742495,1.420022368,-3.533326626,-2.640668631,0.067490406,1.109998941,1701.192029,2113.190072,20.09683546,0.056073889,3716.210862,0.104689816,0.079423556,3
-310.9753418,110.9416809,-17.97028732,45.84603882,8.50814724,-7.839700222,-3.12976408,-11.53091908,-8.294902802,2.637630701,-7.31812048,-1.091855645,-6.668109894,-4.285768509,1.662082672,0.910284162,-5.006904125,-2.299250603,-0.367055267,-0.627499402,1552.465902,1764.295628,20.9536765,0.018920263,3186.980729,0.121494978,0.09206747,3
-295.8267822,111.5836868,-17.63235283,53.42126465,8.385444641,-7.815012455,0.231958911,-10.11210442,-7.121376514,-0.025702154,-9.267834663,0.311124951,-5.691971779,-4.837928295,-0.6102373,1.941644192,-2.558494806,-1.374051452,-2.500965118,-1.109012961,1590.750012,1780.101755,20.71685829,0.012671276,3294.980076,0.132110337,0.099104465,3
-418.741394,74.37934113,-5.267709732,35.13899231,7.039721489,-2.909800053,-5.030704021,-3.650507689,-4.04681778,3.9098351,-7.016287327,-1.879898906,-1.909921885,-0.138665691,1.394083023,1.302758694,-0.048821203,-3.558162212,1.925970197,0.923392832,1950.588573,2667.361247,19.80793547,0.088858008,4507.622743,0.11370032,0.092929899,3
-353.9179077,95.56617737,-6.237856865,38.16966248,4.541945934,-8.634103775,-6.089967251,-4.288302898,-9.552866936,3.498012066,-8.534502029,-2.509917021,-4.828588963,-1.909304261,2.362732887,0.518727064,-2.508682489,-5.031981468,-0.855840445,-0.224708125,1710.16501,2058.748494,20.86666656,0.037048511,3615.928135,0.120866823,0.10002585,3
-355.0028687,88.37233734,-12.21120834,38.90869904,6.474771023,-4.456801891,-4.634043217,-6.909953117,-9.238202095,3.301966429,-8.79901886,-2.759152889,-6.490977287,-0.449693233,0.565308094,0.623797536,-3.552529573,-4.734612942,0.938429594,-1.775191784,1729.255377,2231.691778,20.59778034,0.050823838,3768.327213,0.127053158,0.102633544,3
-354.9382629,99.00782776,-13.93585205,40.5686264,8.745296478,-6.158413887,-2.887670755,-10.63424969,-12.42481995,2.973544359,-9.289037704,-4.493454933,-5.706233501,-2.097797155,0.522502601,0.861441433,-1.583919168,-6.510199547,-0.158963308,-2.893458605,1630.57652,1907.536106,22.04216721,0.025261439,3401.029434,0.117143195,0.090625302,3
-372.5359802,92.54572296,-14.49883556,40.7675705,9.0933218,-6.13652277,-3.996370316,-8.026295662,-11.26660633,4.228616714,-11.78696251,-2.806634665,-5.505605221,-1.494098306,2.153781414,-0.414528668,-1.08554697,-4.315555573,-0.187945083,-1.373760819,1852.790971,2430.697317,20.21506944,0.076386109,4249.357638,0.115372113,0.086332055,3
-339.6374512,103.1687317,-10.4557209,44.18892288,9.78537178,-8.333764076,-4.394655228,-8.900465012,-10.80978107,1.53401494,-9.447259903,-2.255924702,-5.567399502,-1.37867415,0.303858727,1.054107189,-1.757854104,-4.654730797,0.005979721,-1.016396046,1575.985342,1820.844009,21.43353175,0.017572254,3240.530405,0.12554719,0.10293135,3
-366.5219116,83.33026886,-9.698575974,36.93271255,7.48443222,-4.227993965,-2.148668289,-7.08304882,-10.5599308,1.137726188,-10.76597786,-2.95341754,-5.121463299,-0.814860344,1.46414113,0.833782196,-1.516457081,-3.650724649,-1.359467268,-1.445184231,1821.532635,2438.850659,20.35884467,0.065566897,4196.891289,0.132867248,0.099873168,3
-336.3999023,100.8064194,-10.78424168,42.83918762,7.921955109,-7.295823574,-3.379516125,-7.909417152,-10.94758797,2.551489592,-10.96458721,-2.50779295,-5.204442978,-0.115987867,1.688628316,1.833591104,-2.254610777,-4.273471355,-0.272494823,0.182870895,1641.021246,2024.856455,20.88148784,0.030394843,3591.611615,0.130129552,0.103284334,3
-383.6283875,100.2001801,5.191795349,18.02615166,19.44913673,6.701855183,7.620652199,-0.887523532,-5.817592144,-1.525144577,-3.124381542,-3.415225267,-3.624449015,-6.498971462,-1.422370434,1.157208562,-5.976951599,-8.831377029,-4.389862061,-4.534236908,1324.653879,1570.723383,21.19551884,0.02860146,2793.10811,0.096688649,0.083724361,3
-412.2829895,83.74298859,-7.281812191,14.7998867,18.69586754,6.460562706,8.277839661,1.106057763,-6.393482208,-3.254460335,-4.175665379,-3.204944372,-1.307029724,-5.466331482,-0.617666662,3.012056351,-5.498283386,-8.908916473,-2.8005867,-3.180423021,1635.372828,2128.074853,20.51363532,0.052567944,3745.360686,0.090555684,0.11421813,3
-399.1779785,103.3462677,-1.8526299,20.00835609,21.56861115,5.895152569,8.618488312,0.585153043,-7.459738731,-1.463312864,-1.429559588,-2.989032984,-3.030525446,-7.767247677,-1.191013694,4.308616638,-5.943471432,-10.15237522,-2.747457981,-3.768022537,1418.331447,1691.06623,21.7992636,0.033090834,3042.239937,0.102628602,0.090087891,3
-393.3889465,88.82991028,-18.62911224,20.28949547,21.55956078,7.217149258,15.94892216,3.372129202,-6.869308472,-3.25655508,-6.450350285,-3.648468494,-0.303571165,-6.138833523,-1.878976703,1.579047084,-7.596622467,-11.70442295,-3.948163986,-3.10930562,1336.936949,1676.504715,21.94676168,0.021058641,2905.115766,0.103936352,0.101904524,3
-385.583313,106.7357559,-23.75915527,26.69624329,27.54644775,9.691241264,13.46641254,2.629481792,-6.917047501,-3.589098454,-5.080819607,-1.435970902,1.048180938,-7.185691833,-0.517484963,2.568286419,-7.935319901,-12.16720581,-4.761422634,-2.742125511,1150.338439,1423.605978,22.61656556,0.010583153,2434.185281,0.121908465,0.092378126,3
-399.247345,93.17021179,-20.74436951,26.15323257,16.61604309,-0.632900178,11.97493076,4.32221365,-6.221985817,-4.962376595,-5.179076672,-1.927163363,-2.114824295,-8.420353889,-0.895720601,3.033751965,-6.597498894,-12.07961369,-5.200763702,-1.824447036,1353.278373,1803.818713,21.4855151,0.022116328,3054.064866,0.093605362,0.112270296,3
-411.9735413,91.80620575,-6.670629978,21.27872849,19.15387344,6.440163612,11.5420723,3.8732059,-5.803720951,-3.897448778,-3.017577648,-2.321187496,-1.474414706,-5.795984745,-1.253191948,2.634085655,-5.725696087,-11.21627235,-4.707105637,-2.623559713,1437.050166,1845.64675,21.10590936,0.037796404,3193.972353,0.086833796,0.105241616,3
-406.3467407,104.0798416,-16.09591293,31.73565102,23.23784256,5.318361759,14.89936543,4.953039646,-3.557971716,-2.282373905,-5.690062523,-4.378318787,-2.197456837,-6.84817791,-0.824516356,2.932842731,-7.05407095,-12.80526161,-5.704073429,-3.130081892,1247.191509,1600.729319,22.00808102,0.023037558,2688.250411,0.102033035,0.099718974,3
-431.2619629,94.94068909,-20.91065788,22.85309601,23.2811451,8.013491631,13.74568748,2.817834377,-5.807853222,-3.16161418,-4.92098856,-1.892454863,0.053641353,-7.166802406,-1.65052402,2.306199551,-6.368725777,-10.25643826,-4.924437523,-1.974003792,1535.134321,1978.007823,21.16665224,0.038243048,3513.003757,0.082866786,0.110797138,3
-411.1040039,99.9790802,-5.143437386,12.9317627,18.1126194,6.312335014,10.56908226,1.027350903,-5.654174328,-0.745321631,-2.851912498,-3.437713623,-1.52124548,-5.17378521,-2.300701857,2.247882605,-4.361188889,-9.723653793,-5.347380638,-3.511643171,1453.762357,1781.722496,20.87476547,0.040660411,3121.789456,0.085725747,0.095754523,3
-372.357605,80.57711029,-6.806786537,10.43825817,-16.98299789,-18.85059357,-9.539485931,-14.59389973,-24.80389023,3.199887037,-20.88733673,-15.22327042,-16.87616158,-0.311668009,-10.11669922,-4.332429409,-13.21608925,-15.02754593,-11.5442934,-2.98696804,1979.539155,2083.404364,22.14149037,0.020807296,3941.326167,0.130198835,0.11714744,3
-409.5759583,84.32431793,-9.098707199,-1.135582566,-17.91122055,-16.44015121,-5.669079781,-13.85615158,-22.8021965,3.377244234,-17.16132355,-17.83792496,-16.76067352,-2.086534262,-10.38348389,-5.623626709,-12.33010197,-14.62637711,-10.79597282,-2.073359251,1941.758555,1938.581382,21.75392113,0.020607909,3602.36155,0.122338076,0.104641846,3
-396.6124878,78.32115936,-9.957072258,4.010432243,-11.53461838,-15.55049992,-12.14584923,-15.9844389,-20.58714294,4.837152481,-17.72087479,-16.29823303,-14.37948799,-0.785293818,-8.715051651,-5.087104321,-11.52133274,-14.66394424,-11.20858479,-2.132585049,1991.843705,2150.386798,21.41054334,0.027762664,4060.675446,0.117182728,0.125722596,3
-361.0261841,87.95509338,-8.213511467,4.294175148,-19.10907555,-19.12966728,-8.470960617,-16.78524399,-28.18389893,-0.212847874,-21.24646187,-17.41577339,-16.5545845,-2.755433083,-10.55138779,-6.552924156,-13.56658459,-15.77967739,-12.7229681,-3.428653479,1823.590603,1887.909087,22.5215082,0.015171518,3478.878964,0.150524022,0.112912394,3
-397.6235657,75.21031189,-4.315852642,11.38986588,-15.52663612,-17.0109272,-10.34626961,-15.150177,-26.07135773,3.057037115,-17.97055817,-15.29054737,-17.55696869,-0.871163547,-7.600411892,-3.848095417,-11.29452991,-15.14679146,-11.12460709,-4.347851276,2007.444222,2096.536817,21.79937159,0.022861315,3996.859165,0.129483944,0.114109665,3
-387.6669312,83.68661499,-7.903339863,1.100931406,-21.5288887,-10.08830452,-4.987245083,-13.23182297,-22.52562332,10.4880743,-15.14187622,-10.03147221,-14.87227249,2.514194012,-6.827456951,-4.141277313,-9.62796402,-14.27410984,-9.991488457,-3.427592993,2015.635139,2153.366227,21.69737552,0.026301298,4013.309065,0.131890129,0.118039347,3
-386.4382019,84.60652924,-2.782141447,6.731573105,-10.51249599,-12.74624825,-5.964183331,-11.15534115,-20.53383827,7.047269344,-15.85768986,-12.88142204,-13.56779957,0.015557635,-6.0275383,-5.438685894,-9.766036034,-11.73084641,-7.344602585,-3.2321105,1873.41795,1880.346763,22.58272788,0.014344955,3461.429069,0.147265425,0.105356884,3
-401.2557068,76.60501099,-7.944180012,8.420105934,-12.44450951,-14.10220337,-10.41019535,-15.71586895,-22.09896088,6.996831417,-21.09402275,-13.83220673,-15.36515617,-0.451854944,-6.291632652,-5.264294624,-10.73932934,-14.27866077,-9.599045753,-4.148044586,2001.18249,2211.018194,21.87405808,0.045618583,4083.008644,0.131174749,0.116665205,3
-381.3207703,85.40544128,-7.986037731,-2.025613308,-22.14108086,-13.81754017,-7.444360256,-14.90358067,-24.62020302,5.302815437,-19.06469345,-13.94606495,-16.41424942,-2.737806082,-10.54912567,-4.918058872,-11.11681938,-16.08950233,-10.21359062,-3.139544249,1895.276462,2014.501253,22.47188765,0.019386373,3617.978123,0.130768007,0.11542485,3
-390.7558289,80.03128815,-3.208316565,5.251046658,-17.37996483,-14.57163334,-10.11196899,-18.17711449,-21.1811924,2.96543026,-18.24594498,-15.58038044,-16.38822174,-1.953985929,-8.09155941,-6.642459393,-11.18521118,-14.82112408,-9.378095627,-3.300392389,1957.295709,1937.653339,21.17907585,0.024682201,3728.377455,0.113360046,0.101904902,3
-303.0657654,112.2349167,1.748602033,36.50390625,5.850965977,16.54877281,12.7451458,15.30752659,10.76427555,10.26869106,0.408440322,-11.88746071,-6.042798996,-9.821764946,-3.021309614,-0.22690089,-5.046490669,-8.339164734,-1.805529475,-0.346093863,1662.527843,1527.407286,19.14260314,0.004625372,3131.189399,0.143496951,0.081956798,3
-297.4264221,109.4946823,-5.473834038,36.61283875,6.498569012,16.07277107,12.29944324,19.0155983,8.411552429,7.982123852,-1.051241755,-12.35762119,-4.098631382,-10.52918053,-5.220390797,-0.909448385,-2.598937988,-7.387016773,-3.354931355,-2.402684927,1664.935493,1610.436406,19.22607901,0.005438888,3248.43869,0.140200119,0.091922725,3
-298.7086792,115.8714066,0.854604721,35.00864029,11.81897259,19.29141998,19.37441444,16.61589813,5.867721081,4.427844048,-1.834959745,-10.8262825,-0.549770236,-8.718846321,-12.34669209,-2.514664412,0.403917283,-9.053715706,-10.45140648,-2.177972555,1576.473514,1414.012487,20.14796914,0.004176281,2899.6158,0.144596688,0.072541134,3
-292.6847534,115.1833649,-1.586416006,37.73759079,11.41469955,20.92165756,21.94807243,20.32984161,6.103478909,3.431040049,-3.087581396,-9.803127289,0.015518614,-11.75549412,-14.18140507,-1.612978101,2.939485312,-10.13185978,-10.76065636,-0.899412334,1514.292075,1406.330044,20.38677872,0.004330352,2757.566659,0.152124795,0.077265973,3
-291.8695374,117.2410507,0.255265266,32.82606125,12.59977913,19.21588516,20.2975769,13.61005211,-0.380644143,0.919006467,-1.251618147,-8.030179977,-1.207947493,-10.31785011,-11.02238274,-2.232945204,0.737612486,-7.66695118,-10.88433933,-3.503345013,1534.344741,1392.053496,20.37273563,0.004121841,2807.966354,0.147831666,0.074375967,3
-305.7155151,109.9930344,4.621257782,35.11390305,12.13468933,20.14440155,21.21584511,13.91767216,2.233509541,1.945946455,-1.671092749,-8.489343643,-0.011754346,-9.256958008,-12.13426113,-0.955954432,0.548666477,-9.071772575,-9.575751305,-2.922009468,1568.537258,1387.882806,20.16634289,0.004395968,2806.608029,0.134221761,0.072060789,3
-290.2133789,115.6843567,-5.876701832,37.46123505,14.95003223,20.74196625,24.43723488,15.52389717,1.280430675,1.659105659,-4.626028538,-11.41231155,-0.273004949,-10.81918144,-13.81122398,-2.821279764,-1.023727298,-10.85986328,-10.33241367,-0.135595381,1430.918226,1293.426055,20.69345602,0.002775601,2490.851605,0.161807448,0.067906619,3
-307.7095947,101.7362595,2.481315374,40.17235947,12.94713402,20.19700241,16.79418755,17.44999695,6.436562538,5.497802734,0.195235878,-8.501030922,-1.070239663,-8.945363998,-8.199821472,-1.458171368,-0.322369546,-6.983854771,-6.861188889,-2.186479092,1657.277822,1526.168142,19.20283576,0.005096169,3096.056279,0.152794,0.081645009,3
-279.028595,112.1463242,-5.880391598,36.7566452,-0.568594337,14.43566895,10.88703728,20.22570419,12.15947342,10.01275158,-0.938450217,-12.43933105,-3.49409461,-9.286047935,-4.852301598,-1.208705306,0.13847512,-6.737502575,-5.404286385,-2.292351484,1650.568381,1583.944329,19.50790335,0.003936286,3128.706081,0.128011635,0.088638542,3
-306.6514587,97.084198,-3.358926296,37.1431427,10.21533585,21.50638199,17.92407417,14.51196957,4.883410454,7.690973282,0.581804216,-7.339718342,-1.292851329,-9.587404251,-7.836880207,-2.178228617,0.100780949,-7.861189842,-7.741838455,-3.678787947,1697.037543,1678.881418,19.48651185,0.00604099,3367.362971,0.140849806,0.095996018,3
-348.3291016,75.10081482,-27.73475647,29.82747269,-25.36668587,-13.31003857,-24.24272919,-11.00991058,-24.96488571,-10.76553726,-19.91731644,-31.05125618,5.15426302,-6.109508038,-6.58648634,-9.62558651,-8.97036171,-0.069684304,-18.94140244,-7.559575081,1704.070137,2051.915001,25.04437749,0.004081863,3744.794022,0.139474924,0.119673502,3
-379.6585999,70.16900635,-27.98872948,30.5267868,-26.64320946,-7.178804874,-21.55453873,-11.20184326,-24.22246742,-11.56543446,-19.41158104,-26.7877903,2.879696608,-7.739024162,-5.05924511,-10.82931137,-5.60345459,-3.948558092,-16.90136719,-6.802391052,1730.276469,2181.577374,24.27924515,0.005106758,3926.826255,0.114873839,0.129917582,3
-374.6098022,65.06095123,-26.82473946,28.44019699,-27.40211487,-9.776143074,-20.59566498,-12.22408962,-24.44106674,-15.61428547,-17.35328102,-25.28387642,2.776115894,-6.656549454,-6.026186466,-8.216621399,-5.575496674,-2.0540061,-14.28324699,-7.691469193,1728.507073,2192.219664,24.18328322,0.00569538,3916.059653,0.136218201,0.128052136,3
-342.3845215,57.42827225,-28.24209023,31.62283134,-30.42451668,-7.123527527,-28.76030159,-12.99863148,-22.87604332,-12.56283379,-19.5527916,-28.85930824,1.523094177,-7.136213303,-5.991316795,-10.84039211,-5.792520523,-1.62750864,-15.87355804,-5.219267845,1799.001817,2397.513312,23.68082931,0.005430981,4265.357541,0.140193037,0.144184313,3
-373.1599121,67.8473053,-24.55501175,28.74837685,-34.49205399,1.366439819,-18.55319405,-17.27845764,-25.69143677,-12.98601341,-16.87936974,-28.36019135,0.673707545,-7.90542078,-6.218430996,-9.359758377,-5.590018272,-2.081230879,-14.97315216,-6.178891659,1723.354543,2316.61596,23.71772045,0.006162365,3995.542506,0.131683643,0.148628731,3
-383.2541199,46.81839752,-20.82440376,26.84079933,-18.18584824,-9.506349564,-14.1302309,-8.905493736,-21.22526169,-13.15929794,-18.47814941,-20.26108932,0.147770047,-7.653922081,-4.775360107,-7.793781281,-4.614233017,-4.521434307,-13.34221363,-5.815057278,1867.584399,2403.563681,23.85393809,0.010185567,4265.124209,0.101247506,0.132999196,3
-366.6190491,56.97776413,-27.6342907,36.15480423,-20.65488625,-10.86081982,-25.80821037,-15.83368778,-23.89684677,-12.33941174,-18.7248745,-26.80753517,-0.073984958,-8.288488388,-6.291536331,-10.16144085,-5.240357399,-3.193732023,-17.94114113,-7.214724541,1743.38183,2206.863009,24.59279809,0.004926676,3998.542488,0.12736433,0.130886586,3
-380.4244995,65.95612335,-30.45467949,33.55575943,-21.31689072,-10.43797207,-21.9452877,-14.53872967,-22.8819294,-13.85147762,-17.96917725,-23.77861595,1.081205487,-5.972608089,-4.815703392,-8.618281364,-5.139502048,-2.539491892,-14.49792004,-5.849664688,1697.139754,2228.741226,23.72102137,0.006207105,3884.459845,0.124322644,0.138945494,3
-392.2248535,70.27623749,-25.40618324,33.52619553,-22.77537155,-8.554536819,-26.69040871,-13.82158279,-22.17728424,-9.202740669,-17.91194916,-28.36305237,6.745236397,-6.97023201,-6.173928261,-8.499053955,-7.694574833,1.097168207,-16.11517334,-5.303990841,1773.188657,2255.486273,24.4372446,0.004461101,4005.542446,0.112318479,0.139776933,3
-393.1592102,67.55537415,-21.78813362,31.4675808,-17.90374947,-12.53885365,-26.87561035,-12.49422455,-21.61279106,-7.831521034,-16.62880325,-25.44507027,5.23525095,-9.432891846,-6.120892525,-8.309579849,-7.05447197,-1.288679719,-16.60200691,-5.03346777,1849.434798,2246.560179,24.16291482,0.009067583,4136.458321,0.12767427,0.129615996,3
-345.0792236,125.9267883,-43.26921844,24.69179916,-11.11334133,-21.70171356,-36.33730316,-1.914717674,-19.37030792,-14.90611362,-19.25802422,-20.17187119,-9.966464043,-21.42457962,7.097334385,-22.12754631,-14.56419277,0.432387352,-17.50129318,-1.754288554,1608.951833,1687.179968,21.49179692,0.008091633,3182.680755,0.115874545,0.08635851,3
-342.9533081,143.0772095,-46.74821472,16.71465874,-22.0572567,-19.49402237,-34.55322647,-6.43082428,-21.40056992,-12.48806477,-16.39271355,-20.49832726,-10.24236393,-22.01724243,7.710196018,-19.11460876,-18.00740814,1.244559884,-18.27989006,-3.81774497,1542.789537,1568.036576,21.14142139,0.007718929,3017.348421,0.118345472,0.080575476,3
-323.2214966,141.294693,-47.59547806,11.07358742,-25.14217377,-16.51353264,-39.43180847,-2.621845722,-16.78802872,-12.82966137,-15.48587132,-19.72128105,-5.135895729,-28.96469498,7.295076847,-15.73122025,-25.31111908,5.459344864,-19.32066345,-4.990864277,1570.627225,1666.618026,21.76722031,0.006197375,3056.014854,0.11871348,0.093746977,3
-340.6715393,148.1847076,-44.7413559,9.506037712,-23.50158691,-24.45715332,-35.50643921,-2.85477829,-17.93202019,-11.57517242,-14.93239498,-22.71252823,-10.10801983,-22.75828552,5.674742699,-20.33537292,-17.16439438,0.687229097,-18.32458496,-2.857773542,1446.183681,1500.166057,21.35075475,0.005231483,2739.333436,0.148466406,0.084937506,3
-334.8362427,146.6373901,-49.70435715,12.44705963,-18.77928734,-18.80641174,-38.54713058,-5.840091705,-19.60055923,-14.65811825,-16.22275543,-20.00032997,-9.173267365,-25.75632477,7.15735054,-15.84469891,-20.71648788,3.910570145,-17.93539047,-5.658599854,1495.338306,1545.685837,21.31987355,0.006164397,2883.032567,0.151473139,0.081480989,3
-315.5852966,143.6598358,-49.48503876,16.22833633,-19.74172401,-20.55356598,-40.50315094,-3.075970888,-19.52806854,-16.55765724,-15.94532871,-20.78757858,-10.18922138,-26.41050339,9.714391708,-18.1620636,-19.72677422,3.611528397,-19.64493942,-3.22755909,1490.704503,1557.836988,21.82684274,0.004014343,2829.916221,0.152736843,0.082806756,3
-332.8263855,140.8636627,-48.90075302,10.58537483,-20.09967995,-19.9944725,-37.93598557,-5.239177227,-19.17357445,-13.12782383,-13.48561192,-20.70876312,-9.556498528,-22.98143005,8.889330864,-19.73729897,-16.35930634,1.810297012,-18.19794655,-2.403698683,1524.903625,1562.879517,21.24408481,0.00742703,2922.248996,0.15132183,0.08387402,3
-317.1417236,136.1581116,-43.98114395,15.91880894,-19.55437088,-20.56581116,-34.83568954,-3.594400406,-22.40914726,-13.27170086,-17.24805832,-22.11565781,-10.20761013,-22.73740387,5.143200397,-20.1874485,-14.52877712,0.983997822,-17.37314987,-4.003685474,1537.399645,1611.298657,21.46385544,0.004530084,3001.381851,0.137241479,0.087877775,3
-340.3247375,141.9102478,-47.31216812,19.47208023,-16.33548164,-18.46532059,-36.70920944,-4.18947649,-22.43094444,-12.11497116,-18.80580902,-20.53029823,-8.609733582,-25.79148483,7.271302223,-16.71164322,-22.21700478,3.03800106,-16.40695953,-5.667301178,1557.232397,1612.24636,21.26413835,0.007148312,3086.781335,0.145169963,0.085734175,3
-323.7904053,141.2211914,-47.06690598,12.43588638,-25.92486763,-19.3462677,-35.9403038,-7.092097759,-21.09138489,-11.29047775,-14.11518574,-20.17864227,-6.764682293,-26.7116394,6.295135498,-14.14614296,-22.40150642,2.742225409,-17.61302948,-4.677760124,1555.673449,1618.522357,21.43808756,0.007035012,3068.514778,0.151005245,0.088727355,3
-321.4050293,90.34991455,-11.82731819,45.01259613,9.83612442,-5.282520771,-3.738075018,-8.590004921,-10.42839909,-0.65138036,-11.69269085,-2.394776106,-5.558053493,0.358651131,0.975248814,-0.123846665,-3.035809278,-4.783327103,-0.411683887,-1.183778048,1700.185198,2007.721187,20.97821845,0.022889851,3673.044456,0.139071702,0.108632752,3
-426.4081421,94.49224854,24.25896835,25.64328003,-10.51243973,-30.5825386,-5.582766533,-9.446320534,-25.10331917,1.738021374,-14.9851675,2.125041485,-9.661326408,-3.432071924,-11.36073112,-9.916041374,-4.28434515,-3.261092901,-4.052554131,-0.726269126,1721.050581,1803.794074,22.5301275,0.035088982,3029.315015,0.127071064,0.088329776,3
-406.5521851,94.08256531,21.33809853,22.8675251,-12.9122467,-33.81768799,-5.611218452,-8.499746323,-24.418993,3.929992199,-15.63583755,3.014351845,-11.63249588,-1.158439875,-10.32155514,-11.04854107,-3.291677713,-4.107666016,-6.387413502,-0.651200354,1792.303056,1963.641141,22.86272448,0.016013611,3285.830131,0.12879274,0.104727258,3
-420.9530334,84.70346069,16.86344147,7.212343216,-12.78840065,-21.37517166,-6.422977924,-3.2928195,-23.02757263,5.075922012,-14.82351112,3.315599442,-11.18891335,-2.908795834,-8.810111046,-10.33140087,-3.244484425,-4.640487671,-4.666495323,-2.126415253,1824.791805,2263.739705,21.84796293,0.064523503,3661.47786,0.115446623,0.124470903,3
-438.9833069,103.5472412,26.39127731,3.757272005,-15.14863396,-22.96110153,-11.6869545,-2.461724758,-21.84262848,0.217838019,-11.14548779,2.681485415,-10.51188183,-1.64532733,-8.607099533,-11.15628815,1.139261007,-7.545269489,-2.387130976,-2.21612072,1667.869115,1928.923454,21.67599401,0.035909727,3095.931279,0.124796786,0.109894271,3
-428.703949,98.75320435,25.79165649,6.745234489,-6.810079575,-21.30104828,-17.39404488,-4.796009541,-18.70357323,-0.592229903,-10.23959827,1.25291121,-8.724914551,-3.032799959,-9.534189224,-12.190238,0.473842382,-7.863699913,-2.28034687,-2.343791246,1629.158226,1699.270119,21.58870146,0.059175894,2775.066553,0.128853612,0.087431822,3
